-0.511044,0.511044,-0.511044,-0.511044,-0.513718,0.511044,-0.511044,-0.207670,-0.484873,-0.511044,-0.591322,0.542340,0.114018,-0.135041,0.117280,-0.070275
0.511044,0.191497,0.511044,0.511044,-0.149276,-0.338761,0.511044,-0.652541,0.516197,0.511044,0.120443,-0.504883,-0.204511,0.039247,-0.025413,0.162029
-0.511044,0.649357,-0.032041,-0.511044,-0.641044,0.544962,-0.511044,0.483187,-0.510030,-0.511044,-0.587944,0.512257,-0.075764,-0.135592,0.219529,-0.082890
0.511044,0.065552,0.605348,0.511044,-0.433389,-0.200235,0.511044,-0.516529,0.511244,0.511044,0.341253,-0.510805,-0.255673,0.076021,-0.185964,0.197083
-0.511044,0.624561,0.085900,-0.511044,-0.696979,0.572235,-0.511044,0.509965,-0.511005,-0.511044,-0.544472,0.511091,-0.049230,-0.094545,0.320480,-0.113288
0.511044,-0.432063,0.628567,0.511044,-0.526626,-0.342704,0.511044,-0.511257,0.511052,0.511044,0.306150,-0.511035,-0.108655,0.155574,-0.343403,0.144179
-0.511044,0.526594,-0.053773,-0.511044,-0.715335,0.544186,-0.511044,0.511002,-0.511043,-0.511044,-0.551383,0.497866,0.043341,-0.021854,0.426833,-0.108351
0.511044,-0.507983,0.601069,0.511044,-0.158674,-0.504519,0.511044,-0.511052,0.511045,0.511044,0.245586,-0.513639,0.012420,0.199928,-0.339393,0.041003
-0.511044,0.439152,-0.117050,-0.511044,-0.642895,0.512329,-0.511044,0.511043,-0.511044,-0.511044,0.525251,0.190928,0.066012,-0.035460,0.407835,-0.095128
0.511044,-0.525198,0.588612,0.511044,0.329954,-0.510791,0.511044,-0.511045,0.511044,0.511044,0.540461,-0.024316,0.041018,0.398475,-0.323555,-0.025322
-0.511044,0.508258,-0.435562,-0.511044,-0.546696,0.511094,-0.511044,0.511044,-0.511044,-0.511044,0.718059,0.330420,0.085206,-0.175189,0.214445,-0.071895
0.511044,-0.511593,0.525905,0.511044,0.504025,-0.511034,0.511044,0.579548,0.511044,0.511044,0.164797,0.360287,0.008330,0.503042,-0.260065,0.001124
-0.511044,0.510936,-0.508119,-0.511044,-0.512426,0.511046,-0.511044,0.725754,-0.511044,-0.511044,0.457316,0.660964,0.124310,-0.337457,-0.051484,-0.053598
0.511044,-0.511065,0.511620,0.511044,0.510772,-0.511044,0.511044,0.234312,0.511044,0.511044,0.128213,0.038031,-0.063644,0.384844,-0.282215,0.056801
-0.511044,0.511040,-0.510931,-0.511044,-0.511098,0.511044,-0.511044,0.657786,-0.231788,-0.511044,0.323911,0.563353,0.139262,-0.330901,-0.058956,-0.053889
0.511044,-0.511045,0.511067,0.511044,0.511034,-0.511044,0.511044,-0.464771,0.566023,0.511044,0.437136,-0.460023,-0.119706,0.383697,-0.185685,0.040633
-0.511044,0.511044,-0.511040,-0.511044,-0.511046,0.511044,-0.511044,0.476463,-0.054102,-0.511044,-0.091523,0.521089,0.269668,-0.238567,-0.014681,-0.116897
0.511044,-0.511044,0.511045,0.511044,0.259555,-0.511044,0.511044,-0.517852,0.601005,0.511044,0.481048,-0.401295,-0.178149,0.268442,-0.102163,0.050692
-0.511044,0.511044,-0.511044,-0.511044,-0.560556,0.511044,-0.511044,0.002059,-0.200358,-0.511044,-0.317273,0.532651,0.135551,-0.130890,0.068705,-0.095159
0.511044,-0.511044,0.511044,0.511044,-0.112541,-0.511044,0.511044,-0.611250,0.572210,0.511044,0.465973,-0.506790,-0.195088,0.153256,-0.004424,0.114019
-0.511044,0.511044,-0.511044,-0.511044,-0.633812,0.511044,-0.511044,0.039686,-0.499002,-0.511044,-0.519918,0.511882,0.066543,-0.075704,0.178387,-0.098069
0.511044,-0.063195,0.511044,0.511044,-0.091602,-0.511044,0.511044,-0.603843,0.513415,0.511044,0.356402,-0.510879,-0.241359,0.130030,-0.105657,0.183765
